ReviewText,Rating,Sentiment
nice place and food is outstanding service is very good american ale is very good vietnamese rice bowl and boti kebab tastes authentic niranjan service is very nice,5,
actually i struggled between 3 and 4 for this place where drinks are so good and buffet does not last to it but a totally classy atmosphere in buffet area and very good vibes in first floor and their brewery is one of the best a little costly caution if you are a stag majority of times they will not allow u on ground floor in evenings which is kind of sucks though finally value for money for a date or with a team else little expensive,4,
the customer service was very bad we ordered lobster and they served us prawns with lobster shells after a lot of argument chef accepted that yes we add prawns but as per me there was no lo aster meat also everyone from waiter to manager were telling different things,1,
"it was an awesome experience the staff specially kundan was really kind and attentive beer was really nice
thanks for the great experience ",5,
a good place to hangout with friends good ambiance good food great musicalsp good outdoor seating staff was very well and polite kundan served us very well and was very professional,5,
awesome place to hang out at kundan provided great service must visit try the food especially chana dal poori soothing music and nice ambience,5,
i went with my friends the apple cider beer is a must try in the starters the 3 cheese layer mushroom the burmese wrap is also a must try in starters pizza was good the crust could have been little crunchy pasta was ok ambience is nice the dj did not play the latest songs but the floor was filled with people the waiter sarvesh was courteous,4,
do ask for makhan if you visit great service  good beer fermentation smell can get some people uneasy but beer lovers will surely appreciate,4,
lit ambienceloud music and great beer apple cider is probably the best in town service is a little slow coz of the large croud perfect for an outing with friends on weekends,4,
"ambience of the place is amazing with good music they have three types of seating arrangements inside lobby and open space all options are good book the place in advance to avoid any hassle as the place remains crowded specially during weekends hospitality of the place is also very good they serve the food nicely and even though the place was over crowded they made sure to ask about the experience of the customers

apple cidar is one of the best brewed beer i have ever tasted the alcohol content is appropriate and not at all bitter must to try at this place froscher is another good brewed beer

veg dimsums had great taste with stuffing of spinach corn and cheese it was served with three different kinds of dips one of the dip was spicy one had a taste of honey and last one was green chilli dipped in white vinegar chur chur with paneer bhurji with onion rings and palad is the perfect combination for all north indian food lovers though the naan was not chur chur it was plain naan paneer bhurji was cooked well that brings out the taste of north india the best starter was burmese parcel with sweet chilli sauce it was extremely good in taste

if you are in hyderabad i will highly recommend to visit this place",4,
parthu was awesome towards my guests he gave me the service i was looking forthank for your warm service which is beyond and above what i excepted,5,
"such nice place to hangout with friends with live music and enjoy the brewery drinks and waiters were so friendly and approachable  cheers ",4,
one of my favourite breweries to visit in hyderabad great music and ambience ask for keshav he is super attentive and will ensure you have the best time here,5,
otm  food awesomelager awesomeambience awesome i am frequent to prost and any place which can be at par with prost is you guysonly one area where you can improve is your staffingupskill them as what all do you have in your menuwhen i asked them suggest me the best risotto you have then he quoted sab same hai like kichdiso hope you look into it and add cheese cake in your dessert menu the proper one,4,
if you are a fan of brewery u should visit this place i have tasted three of there beers they taste good food is very nice we ordered chicken and tandoori fish style murgh everything is perfect here serving is also fast zomato gold is additional bonus i felt they should allow stags on weekends on upstairs at least with a entry fee rest everything is perfect,4,
awesome experience and courteous treatment from deepak a great hospitality manager and his team great place to spend your leisure time thank you otm for all you do for your guests,5,
awesome service food and drinks especially the lunch concept if pretty cool here love keshav for his service and hospitality try the lager beer,5,
the place and ambience was goodonly sour point was our waiter kundan who told us to change places as soon as we were seated maybe to accommodate his regular guests who tip him welli had zomato gold membership and showed him the sameinstead of taking a photo of the samehe started surfing the phone when i objectedhe denied checking the phone though the food and place was goodthe waiter spoiled the mood just with his creepy attitude which cost the two stars,3,
nice brew to hang out serving us really fast should thank partho for it next to highway is the only the negative stand for this limited choice for vegetarians nonvegetarian is really good,4,
"excellent food and service niranjan and karunakaran made our day

nice tender chicken and german wheat beer uttar wonderful place for hangout",5,
the place is awesome ambience is great food beer is just the best and the best part is service especially niranjan guy is very kind and polite,5,
went here to catch up with a friend very near the orr entrance and right beside the main road the interior was well done with the brewing machine at display which was the centre of attraction for most people visiting there the seating was plush and comfortable the choice of food was aplenty and the service was very prompt and homely the preparation and plating everything was about perfect but we did not liked the lemon soda it had some weird taste in all it was good,3,
over the moon is a brewery where you get a lot of beer to try from we tried the apple cider35 stout 45 and two others  think one was called moonlit 55 which were pretty good the food was superb as well we had the burmese parcel 55 nachos 55 french fries25 prawns 55 chicken kebabs55 chicken poppers 55 and mutton kebabs55 the place jas good music and later in the night people can dance overall an amazing experience in hyderabad which seemed to cover everything,5,
makhan provided really good service must place to go must try is belgian beer and stout chicken platter is good and fries platter is good to go for vegetarian,5,
"one of the best restaurants visited till date in hyd the have amazing ambience delicious food and extremely courteous staff
they are pro at making all the different delicacies and try to make sure that the customer walks out satisfied
it is a must visit restaurant and has amazing north indian food specially dal makhni and paneer butter masala the desserts are also amazing all in all complete value for money",5,
"special occasions call for unique celebrations accompanied by some fantastic fare dinner last night at fisherman is wharf was one such memorable experience spread across an acre with multiple dining sections carved around the garden courtyard it transports you to the coast we choose to sit in one of the mangalore tiled pavilions with mist fans and earthy furniture

now coming to the food started with the masala fried prawns marinated in toddy vinegar accompanied by these soft paos the prawns with a hint of tanginess were one of the best i have had in recent times chicken xacuti with boneless chicken pieces wrapped in a robust spices was scrumptious and went very well with both the tandoori roti and the pao goan style coconut base fish curry which came along with rice was enjoyable but not exemplar  

sweet ending with the classic bebinca along with vanilla icecream  to complete the meal the setting food and moreover the gracious service made it a top notch experience for us after redemption of the zomato gold offering we paid 1474 for three adults and one child",5,
undoubtedly the best restaurant in gachibowli get a fresh fish masala  you will love it for suresit at the roof top and enjoy nicenbreezy air and feel of goa,5,
"if your a lover of seafood and goa is vibes and charm this place is definetly a must try a good weekend option for a lazy lunch
they have a huge variety of sea food cuisine live counters live music a bar section lots of activities for kids and ofcourse the elders too the vibes of this place will make you fall in love with it
ps choose the outdoor seating for a lively atmosphere ofcourse have the weather of hyderabad in mind too depending on the season",4,
"this place is very huge and rustic and gives you the real goa vibe you sure would get amazing non veg and sea food but they have good veg options as well and in my five to six visits to this place i have covered the entire vegetarian menu it is mouth watering and delicious
they also have live music on friday s",4,
"on a sunday evening my wife got some serious cravings for sea food so the first name that came to my find was fisherman is wharf on my last trip to goa i had the opportunity to visit their outlet near mobor beachsouth goa i will not say that i had an awesome food experience but i was blown away by their ambiance although they have opened an outlet in hyderabad for quite sometime  but somehow we were yet to visit so on sunday 19th may 2019 it was time for redemption we visited the place around at 830 pm in evening  and by just watching the sheer numbers of cars parked i could figure out that it was a full house

ambiance

at the reservation table we were courteously greeted then we were taken inside and had our indoor seat at panjim restaurant we would had loved an outdoor or upper deck seats but unfortunately all were reserved starting from decors live music the lighting well all i could say was that place was lively the ambiance may not be as good as their south goa outlet but its not lagging that far either ratings  45

service

as we were seated indoors at the panjim restaurant himanshu was incharge of our table he was polite  courteous and efficient  he was prompt in taking the order for us and the food came literally in no time topnotch ratings  55

food

tada here comes the big deal my wife had prawn curry rice and i had fish and chips   the prawn curry had thick gravy prepared with coconut milk and goan spices and tasted yum  it was served with steamed rice for the fish and chips fillet well the size of the fillets was really generous and tasted really well it was served with tarter dip i was really impressed with the food and now that we can get the coastal flavors  here in hyderabad is a pure bliss ratings  455

value for money

hmm its a very important point is the food served worth the price absolutely yes my bill was just around a thousand bucks for the amazing dinner and i am not complaining ratings  45

lets calculate

rating  ambiance  service  food  vfm4  4375

final thoughts

 
if you love live music goan shack kinda experience and good sea food then its a must visit probably one of the best place to chill out in hyderabad",4,
visited this place about a month ago and they werent very accommodating as we had our 5 month old baby with us which led us to walk out asap they were relatively low on customer service with us but no complaints about the food tried the fishchips and prawn curry with rice last week and was decent,2,
"one of the best fine dining restaurant in hyderabad  superb ambiance and great service i personally loved the place and the way they treat 

tried spring roll tempura squid drums of heaven and fish nam prik pao fish tasted awesome overall starters were great and you will not be disappointed

coming to main course tried mixed veg pulao and dak bungalow chicken pulao could have been better one more problem is you need to pay for raita or gravy to go with pulao

overall one will enjoy the ambiance and food better to have a reservation during weekends

ambiance55

taste45

quality and quantity 45

service55

presentation45",4,
food is great here surprisingly even veg food was good we ordered variety of veg and non veg starters and food was simply awesome their staff is very coordial too live music and the goa feel adds to lot of fun i believe the photographs talks itself for amazing ambience they have to offer,5,
"great ambiance its a theme from goa but i would say its better than goa itself
the food was amazing the service was great and everything was organized
my favorite dish out of all would be their pasta

would definitely love to visit again",5,
"goan themed restaurant with great picturesque view and vastly spread great place to chill all around the day the price is a bit on the higher side
ordered zafrani paneer tikka  amritsari fish tikka and butter garlic prawns for starters fish tikka was okayish paneer nice and the prawns were delicious
tried thai green chicken curry with jasmine rice for main course along with buttergarlic naan daal tadka and paneer butter masala loved the thao curry
they offer multiple options in cocktails and mocktails however the prices are a bit high on the pocket had the best long island ice tea till date
all in all a great experience",4,
"i have been there with my family mainly the ambiance and appetizers are just amazing
another main asset of the restaurant is the way there are presenting the food",5,
excellent ambience great food and service there starters desserts and mocktails are absolutely delicious the main course is above average that is what makes this place a 5 star fine dining restaurant they have different sections both open and covered and named under goan beaches they have a fresh catch section from where you can choose fishes crabs and lobsters and ask them to prepare it,5,
"goan food at its best this place is as good as it is sister outlet in goa mimicking the goan ambience this place is breezy and beautiful for an evening dining experience

the food had great flavours brilliantly cooked juicy prawns and the coconut sambol like side just tingle your taste buds the southern fish fry and masala fried prawns are a delight great lighting and courteous staff

tried the south indian fish curry and rice probably not the best i have had but all the other dishes made up for this

must try masala fried prawns kadhai jhinga mutton xacuti pinwheel delight mushrooms

would give it a 455 just because of the prawns",4,
the ambience is really good the food is good and especially the starters are delicious butter prawns were the best we were given a great service by mr naveen would definitely recommend this place,5,
one of the best places to chill in hyderabad after a long week is hard work love the place the ambiance reminds of goa and the food definitely yes i love the prawns and the sea food especially the butter friend prawns and the prawn balchoa the drinks added for the flavour i would recommend for a nice evening but check the reservations before hand the first time i went had to wait for more than 25 mins service is great overall a 5 star rating,5,
good for a nice sunday brunch the buffet for two is 1500 inr and worth the deal i would say the ambience is also great and you do get a lot of seating options would recommend,5,
this place makes you feel like you are at the shore of a beautiful beach in goa sipping on your favourite drink and just taking the whole feeling designed to make you feel like your on vacation it ticks all the right boxes for a foodie like me different sections of the restaurants are named after various places in goamaking it a perfect place to feel like you are on a vacation we had the potato rechado which was spicy and very flavourfulmushroom tonak and mix veg foogath with vegetable pulao was our main course which we enjoyed as well it is the place if u want to try goan cuisine,5,
perfect place for corporate dine outs had a great time with my team dinner wide variety of goan dishes and other food as well as beverages a bit expensive but ok the private space was good at margarita lounge,5,
overpriced coming to the weekends they does not make the food tasty fish was not good there is no flavor at all i the food  and 3 only for the ambience,3,
the best place in hyderabad ambience is par class food is nice and service is always nice i love the live music too i love love love it crowd is managed well,5,
"little goa is what this place is
the feel itself took me to goa in a jiffy
great place to chill with friends and colleagues
the seletion of items on the menu is epic
pork beef and seafood in the same restaurant in hyderabad is wonderful
this is my go to place in hyderabad now",4,
a very good to place to dineout with friends feltlikegoa awesome ambience with sweet live music and delicious food hangoutwithbesties the location is a little bit on the outskirts but it was worth visiting this place staffs were very polite and friendly and provided a very good service to us amustvisit,5,
great food and superb ambiencei must say i never tested so fresh prawns even in goatom yum soup is a must try in soupsthen you have a fish to choose from which will be roasted freshly for youit tinkled all our test budsa must visit place for all food lovers not only limited to sea foodi am for sure visiting again,5,
this is a nice place food and cocktails are great on the expensive side but its worth it for the feel good factor great service by the team and management,4,
we went with the team lunch it is lavish buffet at 999 we like the sea food grilled and the staters and main course and desserts the staff is friendly and explained about the menu recipes thanks for the staff about suggesting the food according to our taste wonderful service given by siraj ashish anoop and srikanth thank you guys we will vist again we like the ambience and interior,5,
lovely location and really a vast place great ambience friendly and courteous staff great sea food loved the crispy calamari decently priced,4,
"too costly tastes just ok and the service people do not have any manners also i have zomato gold and i went there as we are going to get free starter they started treating cheaply
warning  never go with zomato gold they will throw cheap looks and treat you cheaply",1,
wonderful ambiance one of the must go places in hyderabad good food however reduced one star coz they have stopped their brewery and serving draught beer,4,
"ya i started with a starter what to say i ordered stuffed crab and its not spicy as i thought its not at all spicy adding pepper and salt gave more taste and its around 300 i guess and fish starter is also good and its spicy yum and many pieces were given toothis hotel is famous for sea foodthought its famous for sea food when i asked for lobster they could not able to provide and my suggestion is they can add more varities of sea food which are available in india tooi felt like limited edition of varities are a available herethen my tummy is full with 2starters and then came devils chocolate cake oh gosh its like a heaven for me and its around 280this hotel gave a goa touch they have buffet and everything and live music toococktails and mocktails are available toothe waiters were also dressed in the theme of beach and good place to take pictures also

ambience 55
food 55
service 55

cost is resonable",5,
one of my favorites in terms of seafood variety and ambience they have snagged the goa charm pretty perfectly we loved the prawn butter n garlic the best love to try their bebinka definitely recommend a revisit,5,
this place is really good n relaxing because of the ambiance loved the place food was good it is worth giving a try live music is an add on to this,4,
went there as a group of 10 for lunch buffet the place is easy to find and at the entry you have an option to choose either ac or outside because of the heat we went inside the starters and soup were served on the table there were numerous starters and it was very good the starters actually make you full the waiters were very friendly and helpful they had asked multiple times for the starters to be repeated the main course was good and there was a huge spread there the best part was the desserts which were awesome next time would like to go on a evening for the outdoor seating and ambience,4,
great place to have seafood in hyderabad goan style beautiful ambience lovely live music must visit place for food lovers overall great experience will visit again service was quick and friendly,5,
very bad,1,
"the ambience of this place is amazing as the place is usually away from the city there is a sense of calm wanted to try seafood in hyderabad and i guess this was the best place available
the only complaint is they have buffet lune up till friday so the options for weekends are usually limited",5,
"been to this place couple of times but finally found time to share my review
great ambience with tasty food more of the chicken was delicious and juicy
one should also try the fries of this place
would recommend people to visit this place
best time to click photos at this place would be sunset time and want to hear good live music then the weekend is the best",4,
"beutifull indoor and outdoor sitting delicious foodwe ordered man how chicken soup  ok
loose prwans was good crispy chilly pork so yummy service is good",5,
bad for a sunday lunchthe place might be good for evening ambiance but afternoon inside the closedmost ordinary rooms with no music just chatter of other guests is a mood spoiler extremely slow service food is tasty and that is the only reason one could visit the place,2,
all kind of food is good here wrt al a carte go for famous dishes here eg crispy chicken not a disappointment for experimenting either dish of the day was not up to the mark sometimes pricey for regular visits,5,
"absolutely loved this place highly recommended

food delicious exotic hygienic we tried lobster prawns and red wine we wanted to try crabs and other kind of wine but that was not available maybe they should keep the menu items in stock you may not get all the items listed 1010

ambiance beautiful live music great lightening for parties and a nice dinner 810

service satisfied they prepare food just like you would like it asking for instructions waiters were polite and nice they served us cake as we went for birthday celebration it was just a pastry but still nice gesture 810",5,
the ambience tells everything the place reminds of goa the must place for dinner the food is tasty and they should try the goan delicacies,5,
"waste of money
the worst place nd the waiter is was not cooperativewe have to call nd ask them to bring the starterzero starone of the worst experience ever had",1,
"6packfoodie goes the fisherman is wharf

food55 why 35 in the main review then
ambience 55
courtesy and staff 15
zomato gold experience 15

when we reserve table we expect to get the seat preference i booked the table for 2 with seat preference as outdoor seating the issue was the lady who was attending us directly said that you have booked indoor seating when i did show the details about my booking then she said outdoor seating cannot be reserved if this is the case can you guys please update the same in your page disappointed

finally after the discussion we decided to sit on the upper floor with a good view since outdoor seating cannot be reserved even with the prior booking moving on lets go to food

ambience the entire olace has goan vibe to it the area is huge and there is a lot space between tables the sections are divided into shack like structures named after the beaches in goa

drinks liit one of the best liits i had in hyderabad the lime mint juice was also tasty

food ordered beef chilly fry the tenderness of the meat was perfect spice level presentation was worth the price they have as per size menu for their specialities such as lobsters prawns pomfret we had chose the butter garlic tiger prawns again the presentation and the taste was class apart the spice balance was fantastic

now comes the worst zomato gold experience

before ordering as you woukd expect i unlocked my zomato gold which means the lowest priced dish is complimentary beef chilly fry in my case since it was lower priced among the two

the guy who served us did not come with the bill another guy came up saying we cannot give you the lower priced dish as complementary because as per size menu is not included in the zomato gold which means you have to pay for everything

this was never mentioned anywhere neither it was informed to us by the guy who served us amd later camouflaged somewhere

we had to pay for the entire bill irrespective of the zomato gold because of unawareness of the staff

later ordered one more dish as a take away which was made complementary

if potion size and value for money is what you are looking for then this olace is not for you if you are a sea food lover and want goan ambience in hyderabad then thumbs up

peace",3,
"went here while i was on my trip to hyderabad the place is really huge
best things about this place food variety of drinks dessert and fish
price wise it is expensive food quantity is great
we are a bit late but still they arranged proper food for us",5,
"what a amazing place where i feel wow special pizza really yummy and wich is call classic mojito excellentand music and service everything an overall excellent special thanks to mr rahul he is very politely i enjo my lunch ",5,
"i was waiting since long to visit this place one fine breezy evening i have been here for dinner great spacious and open space to sit and chill for long i can say great ambience to sit and relax near to outer ring road space is great customer service was too good food is delicious must try sea food space for fish 
food 45
service  amazing
hygiene  4
vfm  4
worth visiting once more yes",4,
be wary when you visit in summer very hot and not ventilated properly average food alcohol content in drinks are below average ambiance is good,2,
"away from the city set up at a perfect location beautifully lit essence of goa lingers all over
sea food lovers this is the place for you amidst all the hills in hyderabad
tawa fry fish is a must try
service is fantastic
music is mostly great
ambience is hands down a winner and good food along with a perfect mix of cocktails
goan style dishes would take your taste buds literally to goa
special occasions like diwali and holi are also welcomed here like home
family or friends fits in good for both
finding a place in the weekend could be time taking so recommend to pre book a table",5,
"if you love goa this place is nostalgic it has sectons divided with the names of places in goa like panjim colva baga etc

you do not need to give a second thought to the ambience at all its perfect for a date or a group

good place to have corporate party

friendly staff

food is awesome veg as well as nonveg

must try chilli paneer  nachos fried rice  chilli chicken prawn

all the alcohol they mention in the menu is available so not to worry for that even the beers

cocktails to try mojito cosmo mai tai sangria  these are what i tried and they are best",5,
had been here a couple of times nice ambience lots of place to sit courteous staff members wil want you to visit this place again the food is also nice i think we indian restaurants should start asking spice requirements so that we do not end up getting spicy food,4,
"i love sea food a lot and there are wide number of animals to eat  great ambiance friendly staff a non  vegetarian will enjoy this place for sure liquor prices are not goan prices ",5,
"fisherman is wharf is basically goan themed restaurant with a huge seating area they have outdoor seating facility as well as indoor seating arrangement they also have buffet area pub area rooftop area etc the ambience is beautiful now coming to the food we ordered

steamed rice
 jeera rice
 zaffrani paneer tikka recommended
dal fry
 chicken butter masala recommended
mixed veg
 virgin mojito recommended
 ice gola
they have a wide range of menu from continental cuisine to indian cuisine quality of food is amazing the staffs here are cordial service is fast the price is slightly on the higher side

ambience 55
service 55
food 55
price 45
i would recommend everyone to visit this place with your loved ones and spend some quality time here i am pretty sure that you will not be disappointed",5,
been to this place today for team lunch and this is my third visit my experience from this restaurant is that never opt for buffet go for a la carte you will not regret,5,
"food 4
service4
ambience5

this is on the list for a long time and checked it off well it is an goan themed restaurant and they nailed the whole decor coming to food we went at 530 pm so not much of a choice in menu so ordered fish fingers and chicken starter both turned out good will definitely try again",4,
"the place is open seating gives a good airy feeling music is good and it had occupancy on a week day

we ordered catch of the day lobster  pomfret fish was very ordinary the lobster was done well main course was super prawns fried were spicy and full of flavours the star of the night was chicken caphreal looked like palak paneer at the first but had a distinct goan flavour spice on the higher side

nice place i would suggest stick to the menu and avoid catch of the day",5,
this has become my go to place now we went on a sunday evening and really had a very good time with some delicious food and the band performing was also very nice we ordered stuffed crab and i would say it is a must try dish it was just mouth melting in main course we had goan prawn curry and rice and it was good they also have fresh catch counter where you select and customize your sea food,4,
it has got just awesome ambience must visit place for sea food lovers the live music adds to elegance to your moments the food quality is amazing  the staffs are polite and kind,5,
"went here for lunch with friends given this was near our place had heard rave reviews so decided to give it a try 

during lunchtime the place had few patrons but the service was good we took an outside seating 

ordered a nachos platter chicken drums of heaven tawa murg khatta pyaz and kadhai chicken accompanied with butter naan

the nachos were crisp and came with delicious toppings of salsa and cream cheese the chicken dishes were delicious and each had its own distinct taste the chicken pieces themselves were quite chunky and juicy we really liked chicken drums of heaven with its crunchy outer covering from the batter and juicy inside 

overall the dishes were a must try with a large menu and varieties i know i will be coming back here again for sure to try their signature fish prawns and lobster fare

ambiance  55
service  45
food  55
value for money  45",4,
dun bombard the menu with so many things great hospitality and tasty food is what makes a place happening not coming to this place ever again,1,
"this is my third visit to the restaurant and surely im going again it is a huge restaurant with very spacious seatingthey have outdoor seating indoor seating bar areabuffet area roof top area its pretty huge placeand every bit of the restaurant is amazing ambiance is spot onwaiters dress code is good too service is amazing they have perfect knowledge of what they are servingand always ready to help dinners hospitality is awesome but only one washroom is a meh
coming to the foodi tried many dishes like thai green currybutter garlic fried rice stuffed crab fish and chips alfredo pasta cheez garlic bread
i order thai curry every time i goit comes with rice its creamy and fresh but the only reason i gave 4 star is they lack consistencyit tasted different all three times i tried it was good but different consistency matters
stuffed crab is amazingoverall must visit resturant its a expansive one but worth the visit i sujest night times around 7 is a good time to go",4,
this place has good ambiance but i had a weird experience with food the menu drums of heaven mentioned chicken wings but we were served drumsticks instead upon enquiring the respective guy tried to convince us the drum sticks are drums of heaven when we had to show him menu and explained the difference for crying out loud he said there is a mistake in menu and went next u guys be the judge,3,
"we have visited the place for thursday dinner buffet and kindly do not try it they have very limited options of starters and the choice of spread was really poor even the selection of alcohol was very basic
service could be much better in the buffet section as the drinks order need to be provided overall it is a total disappointment
food  25
service  35
ambience  45

kindly do not try the evening buffet as it is very bad",2,
i have been there with my girlfriend on a weekend the ambiance was soulful a bit expensive but the food was too good the staff could be more professional and my girl enjoyed a lot i should say hitting the gachibowli road for long ride do stopby there,5,
"been to this place on wednesday evening for family dinner  on a weekday also the place was crowded
the place is very spacious and there is not much to talk about ambience  it is pretty simple  service is at its best 
ordered  veg machow soup  fisherman wharf special soup  butter garlic prawns  masala fried prawns  fried fish  badami broccoli goan prawn curry  chicken wings egg fried rice  curd rice all tasted decently good except egg fried rice
must try  badami broccoli  butter garlic prawns  chef special soup  these tasted extremely delicious and special mention about curd rice ",4,
"the ambiance and setup basically the theme is just superb
very cordial staff and efficient too

the highlight is of course the food try the fried squid and butter garlic prawns a bit expensive but worth it

music is a little over the top and unpleasant at times",4,
food was not up to the expectation friendly staff the ambience was really good live music was very soothing would definitely visit again overall thumbs up for replicating goa experience,4,
"this place is good for your friend and famlilythey have good variety of appetiser
 their service is very freindly i have visit twise in this hotel  and also seafood verity is superb the dj was also great my over all experience was very nice
thakk you",4,
"situated at end of the city very spacious and ambience makes us feel like it was in goa  theme restaurant like a fisherman is place  number of sea food items available we can select a fish and make them prepare in customisation way  we visited for a friend is party  ordered many items but we are not satisfied with the taste  soup tasted so bad  prawns and fish items are not so much tasty  potato starter was good  squats in fish was good  ordered lemonade but not much great than i tasted before ",3,
awesome food and ambiance as alwaysbest place to spend weekendprebook your table to avoid waitingzomato gold acceptance is good,5,
should visit this place for dinner coz in summer you feel too much hot in afternoon that you can not feel the taste of the food nice place for corporate team outing food was good and absolutely taste desserts first,4,
"hi guys

i went here as part of an office party so can not really comment about the al carte

the ambience is really cool full marks to these guys for replicating goa in such a great way

the seafood variety is superb all in all this place is good for people who eat sea food the dj was also great we had loads of fun",4,
"goa in hyderabad these guys have cracked this juggernaut 

ambience  910
service  1010
food  drinks  910
value for money  810

if you love goa  this is the place to be in hyderabad no wonder they were packed on a weekday  wednesday",4,
excellent foodand amazing service by jamiruddin fishes are very fresh one must try their prawnslobsters and bebinca in short complete worth its price,5,
"been to this place 4 times the best in hyderabad for sea food and ambience service cost all worth it 1010 best of the best love it

we have ordered tandoori pomfret which was very fresh and perfectly cooked prawns excellently done not over cooked drums of heaven and heavenly main course was absolutely mouth watering food was served hot staff were very courteous anoop one of the staff was very helpful and kind

would recommend to families friends couples anyone who enjoys good food and ambience",5,
"i never knew i had such a great place near my home to chill out on weekends has really good beer non veg starters good ambience and quick service and the best sea food in hyderabad ",5,
very slow service it took us more than 25 hours just to have dinner totally disappointed with respect to the amount of money they are charging,2,
wonderful ambiance and staff were very pleasant the music and food was extraordinary good place to hangout with all office family and friends,5,
"the best restaurant to chill out but food was surely not up to the mark  chilly chicken too sweet  
they say 22 drinks but when you order cocktails they say it will not be applicable as they use 60 ml
in that  they should have told this before ordering  fish is too good ",4,
"every time iwe visit this place it never fails to amaze with lipsmacking food a 5 service with 5 food taste keep spreading love and warmth through your kitchen to our stomachs ",5,
this place is a paradise for seafood lovers especially it gives you the look and feel of the west coast the ambience is something you can get no where in hyderabad a goan themed restaurant with a bar attached has wide variety of sea food and the typical desserts of the west coast too it is slightly expensive but it is totally worth the money the look and feel takes you the coast and away from the city and all the noise this place is for friends family and your loved ones they have good variety of appetisers their service is very friendly they do have valet and ample parking space i have visited this place twice and i am so in love with the food and the ambience,5,
"after so many recommendations we been there yesterday for couple of drinksthe ambience purely reflecting a typical goan bar i can say it is simply unique place in the city where you can sit and enjoy fresh air along with lite music  the staff where amazing i should thank specially mr dinesh mr rahul thanks for the suggestion on food and drinks your recommendations satisfied our pallets and bellys hehehe the quality of food and drinks where awesome the service was very prompt thanks to ashishzamirlalu and naveen who looked after our table  cheers guyz you people are rocking

dinesh and rahul see you yaaa in next week ",5,
"kiran and shiraz were sooper hostalways smiling and on toesgood recommendation for food based on our tasteso a big thumbs up thanks parijat for accommodating us at the spot we requested for on a weekendthanks a lot ",5,
"food 910
ambience 910
service 1010

a beautiful dine out place and especially if you are on a date the live music was a soulful experience even without it it had the right playlist the ambience is sure to set the mood for a musical romantic evening the music is light if you are interested in a good conversation the mutton roghan boti kebab was delectable the meat perfectly cooked and aromatic gravy the goan prawn curry was a delight too mocktails were beautifully blended with flavour the place has a kids play area too with those with children overall a perfect combination of a family place and yet a date night location i would definitely go back there for another amazing experience",5,
"good breezy sitting great food friendly staff the place is a must try for all seafood lovers the goa themed restaurant makes you miss goa the minute u enter the gate with a goa 0kms milestone

must try cafreal chicken for starters southern chicken

phata poster nikla hero noodles and blueberry cooler

parking ample

music not too loud but entertaining and lively

service super quick

seating ample and comfortable

served by mr ashish

dessert try the goan delicacy bibinca layered cake



visiting again definitely yes

thanks mr prajit and team",4,
"fisherman is wharf used to be our fav joint when we lived in goa excellent food and bevs
then we moved to hyderabad fmw followed
we were so happy to have a goan restaurant just 5 min drive from home
in the beginning it was great place to dine then it started getting local fishes started getting stale fewer varieties not so great
now  after about 3 years it is more a typical curry point
we ordered mutton xacuti and kingfish richado
fish was so firm and overcooked richado overloaded with sweetness
mutton was out of the world with heaps of curry leaveskadi pattakaria paku  super high on heatreminded me of a rayala curry in dindi godavari distt  meat was cooked with extra affection that it took me 5 min to chew it like a bubblegum i really thank myself for not ordering more
fisherman is wharf such a disappointment",1,
nice ambience and live band we have been visited with our family delicious food and nice cocktails had enjoyment time with nice sea food verites we like fish starter with spices and indian main course the service was nice by ashish komal and zamirthe cocktails taste good and boozy we all are happily enjoyed with our family,5,
i had a serendipitous encounter with this place on a friday night while we were driving along the financial district road to enjoy the cool breeze post a day with shitload of work as we entered the place i was just mesmerized by the beachvibes that it was radiating the place was already full by 9pm but we could not resist taking a walk and absorbing the mood thereafter we decided to wait for 15 mins as we are already head over heels by then the food and drinks were commensurate to the hype and totally satiated our buds i would definitely recommend this place if you want to get reminiscent of one of you goa trips,5,
"i went to this place with 7 friends the ambience is really nice the staff are polite n friendly we had good time here food is really nice ",5,
surprisingly well versed ambience the place is massive with a getawayfromcity feel they serve wonderfully cooked seafoodsgoan focused a tad bit of coastal flavoured along with choice of alcoholic and non alcoholic beverages i would recommend to book table before hand there are variety of sit outs to choose from i would highly recommend this place if you are a seafood lover,4,
"visited with family wonderful ambiemce and live band nice food and service by ranvir teja kiran and mukul friendly and smily thank you guys we will vist again sure ",5,
"perfect for date nights

beautiful place with great food and amazing cocktails especially there raspberry liit is great options for both vegetarian and non vegetarians you can order anything from the menu and i can assure you it will be great the only set back is the service really slow just place your order in one go",4,
"been the place for lunch and i loved the ambiance over there which resembles the same as goa and the person who loves sea food will be attracted to this place ",4,
i love the ambience food is mouthwatering if you think you do not like coastal food do go here trust me food will get you there each time if you crave for sea food crowd is nice a peaceful place to be with friends or family do go there,5,
sea food cravings close your eyes and reach this place in hyderabad a very wide spread variety of sea food can not pen it here coz you have to visit here i have always been here for the love for 2 things crabs and only crabs it is a must try speciality of the restaurant the goan preparation made with recheado masalawould rate that as the best as after eating that it will look like you have been feeding on blood as your hands and mouth would look bloodied thats the fun of it ambience awesome  staff too good feels homely love this restaurant more than anything 55 for everything,5,
